@relation FuncionCuadratica

@attribute controlVar0 numeric
@attribute controlVar1 numeric
@attribute controlVar2 numeric
@attribute controlVar3 numeric
@attribute varObjetivo numeric

@data
0,0.922213,0,-1,0.921171
0,0,0,-0.8,0
0,0,0,-0.6,0
0,0,0,-0.4,0
0,0,0,-0.2,0
0,0,0,0,0
0,0,0,0.2,0
0,0,0,0.4,0
0,0,0,0.6,0
0,0,0,0.8,0
0,0,0,1,0
0,0,0.2,-1,0
0,0,0.2,-0.8,0
0,0,0.2,-0.6,0
0,0,0.2,-0.4,0
0,0,0.2,-0.2,0
0,0,0.2,0,0
0,0,0.2,0.2,0
0,0,0.2,0.4,0
0,0,0.2,0.6,0.409758
0,0,0.2,0.8,0.428867
0,0,0.2,1,0.595769
0,0.509673,0.4,-1,0
0,0,0.4,-0.8,0
0,0,0.4,-0.6,0
0,0,0.4,-0.4,0
0,0,0.4,-0.2,0
0,0,0.4,0,0
0,0,0.4,0.2,0.478194
0,0.397663,0.4,0.4,0.462302
0,0,0.4,0.6,0.472512
0,0.406185,0.4,0.8,0.468558
0,0.412167,0.4,1,0.489455
0,0.415226,0.6,-1,0
0,0,0.6,-0.8,0
0,0,0.6,-0.6,0
0,0,0.6,-0.4,0
0,0,0.6,-0.2,0
0,0,0.6,0,0
0,0,0.6,0.2,0
0,0,0.6,0.4,0.403713
0,0,0.6,0.6,0.576231
0,0.419222,0.6,0.8,0.494151
0,0.430934,0.6,1,0.701464
0,0.443895,0.8,-1,-0.434512
0,0,0.8,-0.8,-0.720371
0,0,0.8,-0.6,0
0,0,0.8,-0.4,0
0,0,0.8,-0.2,0
0,0,0.8,0,0
0,0,0.8,0.2,0.406761
0,0,0.8,0.4,0.8433
0,0.59955,0.8,0.6,0.790529
0,0.51537,0.8,0.8,0.65237
0,0.489151,0.8,1,0.615637
0,0.476979,1,-1,0
0,0,1,-0.8,0
0,0,1,-0.6,0
0,0,1,-0.4,-0.416053
0,0,1,-0.2,0
0,0,1,0,0
0,0,1,0.2,0.386013
0,0,1,0.4,0.449772
0,0.405522,1,0.6,0.482329
0,0.413204,1,0.8,0.668539
0,0.44014,1,1,0.731916
0,0.62928,0,-1,0.565503
0,0.494735,0,-0.8,0.496762
0,0.499127,0,-0.6,0.501176
0,0.497798,0,-0.4,0.496059
0,0.500227,0,-0.2,0.500067
0,0.499696,0,0,0.497369
0,0.498202,0,0.2,0.497265
0,0.498114,0,0.4,0.497104
0,0.49651,0,0.6,0.494228
0,0.496342,0,0.8,0.492541
0,0.496538,0,1,0.493168
0,0.495066,0.2,-1,0.463289
0,0.457891,0.2,-0.8,0.435139
0,0.476384,0.2,-0.6,0.413655
0,0.47893,0.2,-0.4,0.469915
0,0.491787,0.2,-0.2,0.474076
0,0.495932,0.2,0,0.494422
0,0.49651,0.2,0.2,0.518465
0,0.519467,0.2,0.4,0.541918
0,0.514498,0.2,0.6,0.53356
0,0.519941,0.2,0.8,0.546723
0,0.527093,0.2,1,0.560742
0,0.536372,0.4,-1,0.481269
0,0.425369,0.4,-0.8,0
0,0.43377,0.4,-0.6,0
0,0,0.4,-0.4,0
0,0.446927,0.4,-0.2,0.425009
0,0.477985,0.4,0,0.476709
0,0.498491,0.4,0.2,0.508574
0,0.512049,0.4,0.4,0.580489
0,0.520203,0.4,0.6,0.605359
0,0.525774,0.4,0.8,0.625311
0,0.757506,0.4,1,0.897462
0,0.646211,0.6,-1,0.545234
0,0,0.6,-0.8,0
0,0.432865,0.6,-0.6,0
0,0.452637,0.6,-0.4,0
0,0.469273,0.6,-0.2,0.405426
0,0.478025,0.6,0,0.475923
0,0.500072,0.6,0.2,0.691387
0,0.586592,0.6,0.4,0.687643
0,0.579,0.6,0.6,0.650741
0,0.565032,0.6,0.8,0.648049
0,0.579734,0.6,1,0.664252
0,0.581771,0.8,-1,0
0,0,0.8,-0.8,0
0,0,0.8,-0.6,0
0,0,0.8,-0.4,0
0,0,0.8,-0.2,0
0,0.457458,0.8,0,0.454489
0,0.500287,0.8,0.2,0.570055
0,0.521865,0.8,0.4,0.63091
0,0.536909,0.8,0.6,0.68649
0,0.553614,0.8,0.8,0.78063
0,0.58882,0.8,1,0.997628
0,0.944825,1,-1,0.804026
0,0,1,-0.8,0
0,0,1,-0.6,0
0,0,1,-0.4,0
0,0,1,-0.2,0
0,0.46315,1,0,0.460182
0,0.497284,1,0.2,0.517716
0,0.522876,1,0.4,0.807708
0,0.714209,1,0.6,0.865623
0,0.666208,1,0.8,0.787979
0,0.649386,1,1,0.771668
0,0.764503,0,-1,0.731763
0,0.641265,0,-0.8,0.639614
0,0.639618,0,-0.6,0.638029
0,0.644163,0,-0.4,0.644642
0,0.638428,0,-0.2,0.637139
0,0.640924,0,0,0.64064
0,0.638934,0,0.2,0.638917
0,0.641057,0,0.4,0.641199
0,0.639614,0,0.6,0.637053
0,0.640097,0,0.8,0.637637
0,0.639505,0,1,0.639949
0,0.639465,0.2,-1,0.60974
0,0.417901,0.2,-0.8,0
0,0.556603,0.2,-0.6,0.505819
0,0.608768,0.2,-0.4,0.593192
0,0.627501,0.2,-0.2,0.621828
0,0.636447,0.2,0,0.637267
0,0.640834,0.2,0.2,0.658756
0,0.646326,0.2,0.4,0.750244
0,0.689964,0.2,0.6,0.734713
0,0.676436,0.2,0.8,0.704178
0,0.667971,0.2,1,0.709047
0,0.681279,0.4,-1,0.631771
0,0.582682,0.4,-0.8,0.446402
0,0.606969,0.4,-0.6,0.528978
0,0.618984,0.4,-0.4,0.563104
0,0.4937,0.4,-0.2,0.441189
0,0.612651,0.4,0,0.611882
0,0.64269,0.4,0.2,0.654034
0,0.65438,0.4,0.4,0.708385
0,0.66111,0.4,0.6,0.743002
0,0.672175,0.4,0.8,0.777319
0,0.699898,0.4,1,0.753067
0,0.692825,0.6,-1,0
0,0,0.6,-0.8,0
0,0.515207,0.6,-0.6,0.437894
0,0.589088,0.6,-0.4,0.549697
0,0.611894,0.6,-0.2,0.561643
0,0.626666,0.6,0,0.624884
0,0.641925,0.6,0.2,0.65505
0,0.660534,0.6,0.4,0.751491
0,0.675575,0.6,0.6,0.907545
0,0.871204,0.6,0.8,0.977381
0,0.79165,0.6,1,0.894268
0,0.77035,0.8,-1,0.673171
0,0.48611,0.8,-0.8,0
0,0.532558,0.8,-0.6,0.452647
0,0.57826,0.8,-0.4,0.405766
0,0.596454,0.8,-0.2,0.321892
0,0.537017,0.8,0,0.534613
0,0.640443,0.8,0.2,0.672749
0,0.667814,0.8,0.4,0.734773
0,0.702968,0.8,0.6,0.7624
0,0.704811,0.8,0.8,0.891384
0,0.719252,0.8,1,0.923352
0,0.736426,1,-1,0.413659
0,0,1,-0.8,-0.824703
0,0,1,-0.6,0
0,0.51408,1,-0.4,0.439135
0,0.575352,1,-0.2,0.546445
0,0.59452,1,0,0.591077
0,0.642652,1,0.2,0.668482
0,0.679634,1,0.4,0.738599
0,0.708001,1,0.6,0.979854
0,0.966302,1,0.8,0.959599
0,0.879474,1,1,0.986676
0,0.905149,0,-1,0.894884
0,0.759564,0,-0.8,0.760319
0,0.76513,0,-0.6,0.763922
0,0.764169,0,-0.4,0.764573
0,0.761182,0,-0.2,0.757102
0,0.763896,0,0,0.762986
0,0.763377,0,0.2,0.761966
0,0.762002,0,0.4,0.761744
0,0.764776,0,0.6,0.766495
0,0.761863,0,0.8,0.762005
0,0.762134,0,1,0.767101
0,0.765209,0.2,-1,0.628204
0,0.654939,0.2,-0.8,0.589648
0,0.723758,0.2,-0.6,0.698231
0,0.746663,0.2,-0.4,0.732725
0,0.749746,0.2,-0.2,0.743512
0,0.760273,0.2,0,0.760239
0,0.766493,0.2,0.2,0.769614
0,0.768394,0.2,0.4,0.777215
0,0.77287,0.2,0.6,0.905029
0,0.835907,0.2,0.8,0.887163
0,0.810037,0.2,1,0.850268
0,0.804794,0.4,-1,0.760981
0,0.704781,0.4,-0.8,0.658163
0,0.724997,0.4,-0.6,0.694531
0,0.737428,0.4,-0.4,0.716991
0,0.739398,0.4,-0.2,0.725424
0,0.753554,0.4,0,0.748506
0,0.76642,0.4,0.2,0.787947
0,0.782032,0.4,0.4,0.80436
0,0.788282,0.4,0.6,0.811986
0,0.793773,0.4,0.8,0.882145
0,0.797436,0.4,1,0.893848
0,0.801857,0.6,-1,0.6539
0,0.708409,0.6,-0.8,0.534331
0,0.717136,0.6,-0.6,0.394522
0,0.557586,0.6,-0.4,0.381481
0,0.666784,0.6,-0.2,0.627327
0,0.741553,0.6,0,0.73972
0,0.767167,0.6,0.2,0.803415
0,0.777848,0.6,0.4,0.831239
0,0.786457,0.6,0.6,0.868105
0,0.799921,0.6,0.8,0.976196
0,0.954929,0.6,1,0.999411
0,0.893622,0.8,-1,0.814514
0,0.647439,0.8,-0.8,0.551846
0,0.694783,0.8,-0.6,0.611565
0,0.685521,0.8,-0.4,0.630542
0,0.718864,0.8,-0.2,0.695073
0,0.745941,0.8,0,0.743625
0,0.765368,0.8,0.2,0.783242
0,0.878052,0.8,0.4,0.962555
0,0.847383,0.8,0.6,0.920539
0,0.842661,0.8,0.8,0.906702
0,0.834494,0.8,1,0.899002
0,0.842102,1,-1,0.610266
0,0.669606,1,-0.8,0.417475
0,0.697722,1,-0.6,0.524074
0,0.696983,1,-0.4,0
0,0.515211,1,-0.2,0.430705
0,0.726056,1,0,0.723809
0,0.764352,1,0.2,0.785318
0,0.786509,1,0.4,0.819503
0,0.80039,1,0.6,0.928504
0,0.820789,1,0.8,0.881791
0,0.827456,1,1,0.989407
0,0.938292,0,-1,0.898676
0,0.861669,0,-0.8,0.860801
0,0.865823,0,-0.6,0.867962
0,0.863625,0,-0.4,0.863917
0,0.864646,0,-0.2,0.863655
0,0.863907,0,0,0.863496
0,0.864152,0,0.2,0.865423
0,0.863585,0,0.4,0.86732
0,0.863054,0,0.6,0.862551
0,0.863448,0,0.8,0.862246
0,0.865578,0,1,0.86601
0,0.864388,0.2,-1,0.846108
0,0.845656,0.2,-0.8,0.82944
0,0.847639,0.2,-0.6,0.808058
0,0.854034,0.2,-0.4,0.808421
0,0.833881,0.2,-0.2,0.821871
0,0.858417,0.2,0,0.85758
0,0.865969,0.2,0.2,0.870765
0,0.869326,0.2,0.4,0.875063
0,0.871703,0.2,0.6,0.901783
0,0.877203,0.2,0.8,0.890752
0,0.877606,0.2,1,0.902207
0,0.887626,0.4,-1,0.608769
0,0.659176,0.4,-0.8,0.518834
0,0.794191,0.4,-0.6,0.755465
0,0.841796,0.4,-0.4,0.823124
0,0.852759,0.4,-0.2,0.829645
0,0.859455,0.4,0,0.858219
0,0.867369,0.4,0.2,0.890343
0,0.874204,0.4,0.4,0.979097
0,0.924715,0.4,0.6,0.971961
0,0.913918,0.4,0.8,0.953047
0,0.905984,0.4,1,0.939339
0,0.903994,0.6,-1,0.866107
0,0.810669,0.6,-0.8,0.634055
0,0.814595,0.6,-0.6,0.77308
0,0.828749,0.6,-0.4,0.799298
0,0.841282,0.6,-0.2,0.72666
0,0.789791,0.6,0,0.787069
0,0.865217,0.6,0.2,0.881504
0,0.883003,0.6,0.4,0.918988
0,0.896141,0.6,0.6,0.92909
0,0.901027,0.6,0.8,0.984995
0,0.903435,0.6,1,0.985992
0,0.90889,0.8,-1,0.308666
0,0.40691,0.8,-0.8,0
0,0.710372,0.8,-0.6,0.607918
0,0.811019,0.8,-0.4,0.774254
0,0.837374,0.8,-0.2,0.792159
0,0.854851,0.8,0,0.854507
0,0.866436,0.8,0.2,0.90671
0,0.886598,0.8,0.4,0.920415
0,0.995937,0.8,0.6,0.936429
0,0.981792,0.8,0.8,0.989585
0,0.962093,0.8,1,0.999039
0,0.950516,1,-1,0.904927
0,0.784398,1,-0.8,0.533355
0,0.80406,1,-0.6,0.632705
0,0.823172,1,-0.4,0.725639
0,0.622936,1,-0.2,0.503701
0,0.806385,1,0,0.805486
0,0.867761,1,0.2,0.886899
0,0.882598,1,0.4,0.907935
0,0.889875,1,0.6,0.975503
0,0.904948,1,0.8,0.997275
0,0.917797,1,1,0.999684
0,0.980199,0,-1,0.956913
0,0.93463,0,-0.8,0.938261
0,0.938051,0,-0.6,0.938092
0,0.936028,0,-0.4,0.935487
0,0.936832,0,-0.2,0.936994
0,0.93764,0,0,0.937626
0,0.936124,0,0.2,0.936386
0,0.936189,0,0.4,0.93325
0,0.936583,0,0.6,0.936558
0,0.93552,0,0.8,0.936038
0,0.935261,0,1,0.935868
0,0.935074,0.2,-1,0.923517
0,0.926637,0.2,-0.8,0.889375
0,0.928622,0.2,-0.6,0.895689
0,0.929738,0.2,-0.4,0.859804
0,0.890711,0.2,-0.2,0.874458
0,0.932254,0.2,0,0.93216
0,0.938484,0.2,0.2,0.942685
0,0.941883,0.2,0.4,0.94803
0,0.944155,0.2,0.6,0.951764
0,0.945723,0.2,0.8,0.956796
0,0.94894,0.2,1,0.998386
0,0.990744,0.4,-1,0.907363
0,0.848806,0.4,-0.8,0.779543
0,0.905374,0.4,-0.6,0.884833
0,0.921018,0.4,-0.4,0.909457
0,0.930123,0.4,-0.2,0.913011
0,0.934368,0.4,0,0.93497
0,0.939212,0.4,0.2,0.96589
0,0.958127,0.4,0.4,0.976997
0,0.956377,0.4,0.6,0.971613
0,0.95463,0.4,0.8,0.969657
0,0.955378,0.4,1,0.973567
0,0.965645,0.6,-1,0.935266
0,0.893527,0.6,-0.8,0.845901
0,0.90312,0.6,-0.6,0.873202
0,0.919313,0.6,-0.4,0.867642
0,0.807691,0.6,-0.2,0.743887
0,0.914171,0.6,0,0.913665
0,0.939496,0.6,0.2,0.946561
0,0.948167,0.6,0.4,0.982314
0,0.953269,0.6,0.6,0.991038
0,0.956762,0.6,0.8,0.99725
0,0.962116,0.6,1,0.996805
0,0.975075,0.8,-1,0.278855
0,0.359945,0.8,-0.8,0
0,0.75924,0.8,-0.6,0.629266
0,0.885439,0.8,-0.4,0.843264
0,0.91194,0.8,-0.2,0.898114
0,0.930966,0.8,0,0.930224
0,0.939434,0.8,0.2,0.963973
0,0.948793,0.8,0.4,0.997937
0,0.997332,0.8,0.6,0.965973
0,0.993479,0.8,0.8,0.994529
0,0.98647,0.8,1,0.999886
0,0.979776,1,-1,0.839824
0,0.879907,1,-0.8,0.700168
0,0.900613,1,-0.6,0.783933
0,0.90591,1,-0.4,0.42468
0,0.802301,1,-0.2,0.742784
0,0.915232,1,0,0.912242
0,0.938889,1,0.2,0.949842
0,0.948898,1,0.4,0.972914
0,0.965258,1,0.6,0.988113
0,0.973049,1,0.8,0.995079
0,0.97772,1,1,0.998453
0,0.999632,0,-1,0.984465
0,0.980934,0,-0.8,0.980677
0,0.982776,0,-0.6,0.982793
0,0.981904,0,-0.4,0.981675
0,0.982118,0,-0.2,0.982187
0,0.981968,0,0,0.982353
0,0.982067,0,0.2,0.982379
0,0.98259,0,0.4,0.982706
0,0.982261,0,0.6,0.983704
0,0.984317,0,0.8,0.986291
0,0.982974,0,1,0.984298
0,0.981907,0.2,-1,0.975202
0,0.974651,0.2,-0.8,0.967638
0,0.978485,0.2,-0.6,0.973979
0,0.979851,0.2,-0.4,0.971163
0,0.981144,0.2,-0.2,0.963204
0,0.978868,0.2,0,0.978516
0,0.984196,0.2,0.2,0.986539
0,0.985193,0.2,0.4,0.988043
0,0.987422,0.2,0.6,0.991217
0,0.987333,0.2,0.8,0.996946
0,0.988609,0.2,1,0.997727
0,0.988716,0.4,-1,0.940314
0,0.803879,0.4,-0.8,0.630005
0,0.936707,0.4,-0.6,0.897842
0,0.969762,0.4,-0.4,0.956425
0,0.978236,0.4,-0.2,0.973312
0,0.98084,0.4,0,0.980619
0,0.984229,0.4,0.2,0.990936
0,0.986846,0.4,0.4,0.999734
0,0.995896,0.4,0.6,0.939379
0,0.9998,0.4,0.8,0.983934
0,0.999564,0.4,1,0.994422
0,0.998139,0.6,-1,0.987138
0,0.956589,0.6,-0.8,0.92714
0,0.968097,0.6,-0.6,0.899141
0,0.964453,0.6,-0.4,0.948972
0,0.885029,0.6,-0.2,0.828772
0,0.970381,0.6,0,0.96985
0,0.9844,0.6,0.2,0.987995
0,0.989037,0.6,0.4,0.99421
0,0.990933,0.6,0.6,0.998007
0,0.99331,0.6,0.8,0.993827
0,0.995772,0.6,1,0.986888
0,0.996439,0.8,-1,0
0,0.670329,0.8,-0.8,0.311964
0,0.892453,0.8,-0.6,0.809994
0,0.955994,0.8,-0.4,0.933013
0,0.971854,0.8,-0.2,0.949502
0,0.979673,0.8,0,0.978718
0,0.984754,0.8,0.2,0.994713
0,0.988499,0.8,0.4,0.923855
0,0.998109,0.8,0.6,0.958192
0,0.99984,0.8,0.8,0.989101
0,0.999444,0.8,1,0.99028
0,0.999684,1,-1,0.981041
0,0.927213,1,-0.8,0.861547
0,0.952474,1,-0.6,0.919471
0,0.964897,1,-0.4,0.948119
0,0.973066,1,-0.2,0.947005
0,0.925774,1,0,0.915497
0,0.984491,1,0.2,0.993452
0,0.992562,1,0.4,0.999027
0,0.994724,1,0.6,0.999738
0,0.994629,1,0.8,0.978463
0,0.997761,1,1,0.96115
0,0.992814,0,-1,0.993397
0,0.997401,0,-0.8,0.997378
0,0.997269,0,-0.6,0.997152
0,0.997202,0,-0.4,0.99742
0,0.997475,0,-0.2,0.997194
0,0.997239,0,0,0.997249
0,0.997477,0,0.2,0.997142
0,0.997474,0,0.4,0.997201
0,0.997462,0,0.6,0.997429
0,0.997285,0,0.8,0.997374
0,0.997294,0,1,0.997396
0,0.997439,0.2,-1,0.996983
0,0.99741,0.2,-0.8,0.993958
0,0.998392,0.2,-0.6,0.997489
0,0.998604,0.2,-0.4,0.996388
0,0.998774,0.2,-0.2,0.998314
0,0.998762,0.2,0,0.998969
0,0.999029,0.2,0.2,0.998879
0,0.999012,0.2,0.4,0.998223
0,0.99878,0.2,0.6,0.9979
0,0.998312,0.2,0.8,0.996642
0,0.998357,0.2,1,0.996783
0,0.9984,0.4,-1,0.988481
0,0.997567,0.4,-0.8,0.978665
0,0.936976,0.4,-0.6,0.859023
0,0.991835,0.4,-0.4,0.982962
0,0.998837,0.4,-0.2,0.997993
0,0.999665,0.4,0,0.99958
0,0.999776,0.4,0.2,0.999744
0,0.999758,0.4,0.4,0.99496
0,0.999442,0.4,0.6,0.987781
0,0.998184,0.4,0.8,0.991423
0,0.855534,0.4,1,0.574273
0,0.943507,0.6,-1,0.996701
0,0.966926,0.6,-0.8,0.922433
0,0.993873,0.6,-0.6,0.982492
0,0.997915,0.6,-0.4,0.984304
0,0.99903,0.6,-0.2,0.995052
0,0.999683,0.6,0,0.999652
0,0.999881,0.6,0.2,0.997634
0,0.998741,0.6,0.4,0.993331
0,0.998466,0.6,0.6,0.992934
0,0.998084,0.6,0.8,0.960306
0,0.996763,0.6,1,0.949252
0,0.996393,0.8,-1,0.899633
0,0.959063,0.8,-0.8,0.891734
0,0.622094,0.8,-0.6,0.178952
0,0.946005,0.8,-0.4,0.892572
0,0.993836,0.8,-0.2,0.987893
0,0.998673,0.8,0,0.99837
0,0.999872,0.8,0.2,0.996943
0,0.999524,0.8,0.4,0.986124
0,0.998835,0.8,0.6,0.975141
0,0.861537,0.8,0.8,0.606707
0,0.932292,0.8,1,0.762521
0,0.968289,1,-1,0.995301
0,0.986631,1,-0.8,0.865348
0,0.994027,1,-0.6,0.948615
0,0.997719,1,-0.4,0.977223
0,0.998501,1,-0.2,0.996246
0,0.999271,1,0,0.999255
0,0.999887,1,0.2,0.972198
0,0.995509,1,0.4,0.975922
0,0.992442,1,0.6,0.968614
0,0.991993,1,0.8,0.970562
0,0.991805,1,1,0.958606
1,-0.98782,0,-1,-0.99653
1,-0.997306,0,-0.8,-0.98092
1,-0.997908,0,-0.6,-0.987757
1,-0.99766,0,-0.4,-0.970939
1,-0.997644,0,-0.2,-0.994233
1,-0.997708,0,0,-0.997398
1,-0.997708,0,0.2,-0.99652
1,-0.997792,0,0.4,-0.993766
1,-0.997584,0,0.6,-0.988826
1,-0.997737,0,0.8,-0.981178
1,-0.997674,0,1,-0.974747
1,-0.997205,0.2,-1,-0.804591
1,-0.987806,0.2,-0.8,-0.87923
1,-0.997269,0.2,-0.6,-0.967786
1,-0.998768,0.2,-0.4,-0.984262
1,-0.998995,0.2,-0.2,-0.99601
1,-0.999303,0.2,0,-0.999276
1,-0.999315,0.2,0.2,-0.998032
1,-0.999249,0.2,0.4,-0.992588
1,-0.994236,0.2,0.6,-0.868441
1,-0.996423,0.2,0.8,-0.914199
1,-0.997557,0.2,1,-0.936241
1,-0.997448,0.4,-1,-0.976387
1,-0.994784,0.4,-0.8,-0.9435
1,-0.996919,0.4,-0.6,-0.968649
1,-0.99877,0.4,-0.4,-0.945087
1,-0.99924,0.4,-0.2,-0.994913
1,-0.993852,0.4,0,-0.993963
1,-0.999928,0.4,0.2,-0.99515
1,-0.999331,0.4,0.4,-0.983287
1,-0.999018,0.4,0.6,-0.975497
1,-0.998068,0.4,0.8,-0.95508
1,-0.996737,0.4,1,-0.936307
1,-0.994785,0.6,-1,-0.977183
1,-0.986059,0.6,-0.8,-0.881432
1,-0.780609,0.6,-0.6,-0.473695
1,-0.954216,0.6,-0.4,-0.819153
1,-0.991768,0.6,-0.2,-0.971097
1,-0.999373,0.6,0,-0.999053
1,-0.999938,0.6,0.2,-0.997773
1,-0.999721,0.6,0.4,-0.952154
1,-0.998946,0.6,0.6,-0.386653
1,-0.935016,0.6,0.8,-0.562454
1,-0.973013,0.6,1,-0.761986
1,-0.983282,0.8,-1,-0.988428
1,-0.981232,0.8,-0.8,-0.830479
1,-0.983209,0.8,-0.6,-0.90529
1,-0.994279,0.8,-0.4,-0.965734
1,-0.997784,0.8,-0.2,-0.988817
1,-0.999323,0.8,0,0
1,-0.999944,0.8,0.2,-0.989008
1,-0.997762,0.8,0.4,-0.957791
1,-0.995955,0.8,0.6,-0.942682
1,-0.994067,0.8,0.8,-0.91168
1,-0.989851,0.8,1,-0.876109
1,-0.987944,1,-1,-0.81608
1,-0.978237,1,-0.8,-0.568354
1,-0.458066,1,-0.6,0
1,-0.897295,1,-0.4,-0.729619
1,-0.9885,1,-0.2,-0.954601
1,-0.998619,1,0,-0.997179
1,-0.999939,1,0.2,-0.997722
1,-0.999485,1,0.4,-0.932902
1,-0.938074,1,0.6,0
1,-0.695508,1,0.8,0.81186
1,-0.693123,1,1,0
1,-0.76623,0,-1,-0.927347
1,-0.985808,0,-0.8,-0.996707
1,-0.984701,0,-0.6,-0.968043
1,-0.982843,0,-0.4,-0.997653
1,-0.983259,0,-0.2,-0.991846
1,-0.982824,0,0,-0.982529
1,-0.98273,0,0.2,-0.970763
1,-0.982121,0,0.4,-0.959584
1,-0.981521,0,0.6,-0.949486
1,-0.981219,0,0.8,-0.939979
1,-0.980102,0,1,-0.784335
1,-0.979427,0.2,-1,-0.973155
1,-0.99477,0.2,-0.8,-0.984717
1,-0.991143,0.2,-0.6,-0.998413
1,-0.989014,0.2,-0.4,-0.998675
1,-0.987856,0.2,-0.2,-0.994852
1,-0.985571,0.2,0,-0.985714
1,-0.984356,0.2,0.2,-0.972541
1,-0.971744,0.2,0.4,-0.848248
1,-0.972234,0.2,0.6,-0.855178
1,-0.972038,0.2,0.8,-0.86484
1,-0.972129,0.2,1,-0.865374
1,-0.97028,0.4,-1,-0.996979
1,-0.997118,0.4,-0.8,-0.984356
1,-0.995859,0.4,-0.6,-0.993647
1,-0.991528,0.4,-0.4,-0.895484
1,-0.99542,0.4,-0.2,-0.999795
1,-0.99015,0.4,0,-0.991181
1,-0.984193,0.4,0.2,-0.968909
1,-0.981174,0.4,0.4,-0.901533
1,-0.978069,0.4,0.6,-0.93331
1,-0.975951,0.4,0.8,-0.764291
1,-0.967778,0.4,1,0
1,-0.818388,0.6,-1,-0.988694
1,-0.987299,0.6,-0.8,-0.826512
1,-0.99956,0.6,-0.6,-0.979945
1,-0.995977,0.6,-0.4,-0.998766
1,-0.994434,0.6,-0.2,-0.999816
1,-0.989031,0.6,0,-0.989786
1,-0.985037,0.6,0.2,-0.949749
1,-0.949561,0.6,0.4,-0.762346
1,-0.954825,0.6,0.6,-0.801743
1,-0.961366,0.6,0.8,-0.835569
1,-0.956197,0.6,1,-0.782532
1,-0.94933,0.8,-1,-0.999496
1,-0.999941,0.8,-0.8,-0.958518
1,-0.998356,0.8,-0.6,-0.907264
1,-0.99572,0.8,-0.4,-0.975029
1,-0.970335,0.8,-0.2,0
1,-0.995863,0.8,0,-0.996738
1,-0.984824,0.8,0.2,-0.966961
1,-0.977699,0.8,0.4,-0.938625
1,-0.972102,0.8,0.6,-0.894008
1,-0.962511,0.8,0.8,-0.510802
1,-0.942648,0.8,1,-0.753573
1,-0.934633,1,-1,-0.999224
1,-0.580284,1,-0.8,0
1,-0.970122,1,-0.6,-0.703029
1,-0.99771,1,-0.4,-0.930379
1,-0.997066,1,-0.2,-0.999709
1,-0.990689,1,0,-0.991253
1,-0.984747,1,0.2,-0.970077
1,-0.977484,1,0.4,-0.937863
1,-0.972174,1,0.6,0
1,-0.812243,1,0.8,-0.249289
1,-0.898541,1,1,-0.539675
1,-0.825563,0,-1,-0.936884
1,-0.944452,0,-0.8,-0.988031
1,-0.943092,0,-0.6,-0.984491
1,-0.940701,0,-0.4,-0.969631
1,-0.940589,0,-0.2,-0.955335
1,-0.937987,0,0,-0.937597
1,-0.937815,0,0.2,-0.894247
1,-0.936899,0,0.4,-0.876597
1,-0.935601,0,0.6,-0.859388
1,-0.934607,0,0.8,-0.848332
1,-0.935,0,1,-0.833144
1,-0.932646,0.2,-1,-0.998419
1,-0.99897,0.2,-0.8,-0.761458
1,-0.978912,0.2,-0.6,-0.990445
1,-0.958907,0.2,-0.4,-0.992215
1,-0.949887,0.2,-0.2,-0.968923
1,-0.942344,0.2,0,-0.942972
1,-0.939071,0.2,0.2,-0.919112
1,-0.93684,0.2,0.4,-0.895202
1,-0.90019,0.2,0.6,-0.632915
1,-0.896387,0.2,0.8,-0.656118
1,-0.90764,0.2,1,-0.718181
1,-0.910847,0.4,-1,-0.99708
1,-0.993842,0.4,-0.8,-0.93108
1,-0.977406,0.4,-0.6,-0.9991
1,-0.960178,0.4,-0.4,-0.979111
1,-0.978827,0.4,-0.2,-0.997937
1,-0.951188,0.4,0,-0.951394
1,-0.940325,0.4,0.2,-0.917616
1,-0.930556,0.4,0.4,-0.867312
1,-0.926254,0.4,0.6,-0.840355
1,-0.919037,0.4,0.8,-0.798515
1,-0.910867,0.4,1,-0.767237
1,-0.900643,0.6,-1,-0.658669
1,-0.951116,0.6,-0.8,-0.581474
1,-0.991717,0.6,-0.6,-0.983554
1,-0.968619,0.6,-0.4,-0.994166
1,-0.955503,0.6,-0.2,-0.989254
1,-0.947318,0.6,0,-0.947686
1,-0.940269,0.6,0.2,-0.870846
1,-0.928047,0.6,0.4,-0.510958
1,-0.812647,0.6,0.6,-0.43526
1,-0.870131,0.6,0.8,-0.618533
1,-0.878541,0.6,1,-0.654804
1,-0.880557,0.8,-1,-0.953667
1,-0.987143,0.8,-0.8,-0.872218
1,-0.977838,0.8,-0.6,-0.999927
1,-0.966826,0.8,-0.4,0
1,-0.98611,0.8,-0.2,-0.996402
1,-0.964446,0.8,0,-0.968096
1,-0.940002,0.8,0.2,-0.901116
1,-0.925548,0.8,0.4,-0.849364
1,-0.91467,0.8,0.6,-0.807775
1,-0.902576,0.8,0.8,-0.443622
1,-0.888291,0.8,1,0.939748
1,-0.339238,1,-1,-0.944939
1,-0.979406,1,-0.8,-0.644879
1,-0.997488,1,-0.6,-0.939498
1,-0.8036,1,-0.4,0
1,-0.996877,1,-0.2,0
1,-0.99133,1,0,0
1,-0.937383,1,0.2,-0.877912
1,-0.91736,1,0.4,-0.816946
1,-0.905029,1,0.6,-0.76934
