@relation FuncionCuadratica

@attribute controlVar0 numeric
@attribute controlVar1 numeric
@attribute controlVar2 numeric
@attribute varObjetivo numeric

@data
-14.5,-0.75,14.5,2.841519
-14.5,-0.75,15,4.237962
-14.5,-0.5,5,1.739968
-14.5,-0.5,5.5,1.641562
-14.5,-0.5,6,2.674076
-14.5,-0.5,6.5,2.357624
-14.5,-0.5,7,2.464838
-14.5,-0.5,7.5,2.568523
-14.5,-0.5,8,2.138147
-14.5,-0.5,8.5,2.111507
-14.5,-0.5,9,2.6315
-14.5,-0.5,9.5,2.645468
-14.5,-0.5,10,3.369017
-14.5,-0.5,10.5,3.416834
-14.5,-0.5,11,2.932402
-14.5,-0.5,11.5,3.113842
-14.5,-0.5,12,3.085392
-14.5,-0.5,12.5,3.1882
-14.5,-0.5,13,2.62369
-14.5,-0.5,13.5,2.871123
-14.5,-0.5,14,2.795762
-14.5,-0.5,14.5,2.830058
-14.5,-0.5,15,2.778468
-14.5,-0.25,5,1.758477
-14.5,-0.25,5.5,1.60879
-14.5,-0.25,6,1.614742
-14.5,-0.25,6.5,1.748444
-14.5,-0.25,7,2.73026
-14.5,-0.25,7.5,2.016932
-14.5,-0.25,8,2.071671
-14.5,-0.25,8.5,2.015961
-14.5,-0.25,9,3.292737
-14.5,-0.25,9.5,5.056508
-14.5,-0.25,10,2.904275
-14.5,-0.25,10.5,2.23914
-14.5,-0.25,11,2.862109
-14.5,-0.25,11.5,2.437268
-14.5,-0.25,12,3.144097
-14.5,-0.25,12.5,3.119889
-14.5,-0.25,13,2.567159
-14.5,-0.25,13.5,5.956214
-14.5,-0.25,14,3.477272
-14.5,-0.25,14.5,2.591515
-14.5,-0.25,15,2.949375
-14.5,0,5,2.277489
-14.5,0,5.5,1.91113
-14.5,0,6,2.811798
-14.5,0,6.5,2.334333
-14.5,0,7,2.098058
-14.5,0,7.5,2.246572
-14.5,0,8,4.030475
-14.5,0,8.5,2.093861
-14.5,0,9,2.823968
-14.5,0,9.5,2.499062
-14.5,0,10,2.544269
-14.5,0,10.5,2.248639
-14.5,0,11,2.528482
-14.5,0,11.5,2.686105
-14.5,0,12,2.885109
-14.5,0,12.5,2.928278
-14.5,0,13,2.872641
-14.5,0,13.5,3.134555
-14.5,0,14,3.338516
-14.5,0,14.5,4.457962
-14.5,0,15,3.169573
-14.5,0.25,5,1.805291
-14.5,0.25,5.5,1.607077
-14.5,0.25,6,1.583875
-14.5,0.25,6.5,1.95828
-14.5,0.25,7,1.96716
-14.5,0.25,7.5,2.814193
-14.5,0.25,8,2.331181
-14.5,0.25,8.5,2.44258
-14.5,0.25,9,1.946906
-14.5,0.25,9.5,2.105555
-14.5,0.25,10,3.123489
-14.5,0.25,10.5,6.070673
-14.5,0.25,11,2.412436
-14.5,0.25,11.5,4.898953
-14.5,0.25,12,2.414512
-14.5,0.25,12.5,2.548032
-14.5,0.25,13,2.802386
-14.5,0.25,13.5,3.253724
-14.5,0.25,14,2.509627
-14.5,0.25,14.5,4.548602
-14.5,0.25,15,2.683853
-14.5,0.5,5,1.300467
-14.5,0.5,5.5,1.797818
-14.5,0.5,6,3.281202
-14.5,0.5,6.5,2.13658
-14.5,0.5,7,2.110309
-14.5,0.5,7.5,1.733322
-14.5,0.5,8,2.005651
-14.5,0.5,8.5,2.406887
-14.5,0.5,9,2.530187
-14.5,0.5,9.5,2.241627
-14.5,0.5,10,2.387383
-14.5,0.5,10.5,2.05652
-14.5,0.5,11,2.578425
-14.5,0.5,11.5,2.19008
-14.5,0.5,12,2.521666
-14.5,0.5,12.5,3.501482
-14.5,0.5,13,2.78423
-14.5,0.5,13.5,2.659229
-14.5,0.5,14,2.678937
-14.5,0.5,14.5,2.92564
-14.5,0.5,15,3.089021
-14.5,0.75,5,2.460822
-14.5,0.75,5.5,1.7345
-14.5,0.75,6,2.252748
-14.5,0.75,6.5,2.017359
-14.5,0.75,7,1.91651
-14.5,0.75,7.5,1.980556
-14.5,0.75,8,2.704366
-14.5,0.75,8.5,2.969786
-14.5,0.75,9,2.382928
-14.5,0.75,9.5,3.727735
-14.5,0.75,10,2.572343
-14.5,0.75,10.5,2.457526
-14.5,0.75,11,2.446562
-14.5,0.75,11.5,2.727684
-14.5,0.75,12,2.317732
-14.5,0.75,12.5,3.068199
-14.5,0.75,13,4.509661
-14.5,0.75,13.5,2.68579
-14.5,0.75,14,2.755875
-14.5,0.75,14.5,4.213216
-14.5,0.75,15,3.638105
-14.5,1,5,1.344884
-14.5,1,5.5,1.628541
-14.5,1,6,1.50425
-14.5,1,6.5,1.488704
-14.5,1,7,1.734835
-14.5,1,7.5,3.060383
-14.5,1,8,1.91353
-14.5,1,8.5,2.216354
-14.5,1,9,2.190792
-14.5,1,9.5,1.956232
-14.5,1,10,4.24606
-14.5,1,10.5,2.27324
-14.5,1,11,2.937107
-14.5,1,11.5,2.354839
-14.5,1,12,2.686958
-14.5,1,12.5,3.115943
-14.5,1,13,2.484227
-14.5,1,13.5,2.430225
-14.5,1,14,2.582436
-14.5,1,14.5,2.621134
-14.5,1,15,2.661184
-14.5,1.25,5,1.92112
-14.5,1.25,5.5,1.84443
-14.5,1.25,6,1.439315
-14.5,1.25,6.5,1.801946
-14.5,1.25,7,2.262537
-14.5,1.25,7.5,3.138494
-14.5,1.25,8,1.951668
-14.5,1.25,8.5,2.221025
-14.5,1.25,9,2.002951
-14.5,1.25,9.5,1.912406
-14.5,1.25,10,3.532223
-14.5,1.25,10.5,2.187447
-14.5,1.25,11,2.150953
-14.5,1.25,11.5,2.530579
-14.5,1.25,12,3.567623
-14.5,1.25,12.5,3.093493
-14.5,1.25,13,2.453002
-14.5,1.25,13.5,3.124466
-14.5,1.25,14,2.553401
-14.5,1.25,14.5,2.594375
-14.5,1.25,15,3.621521
-14.5,1.5,5,1.18144
-14.5,1.5,5.5,1.826022
-14.5,1.5,6,1.511639
-14.5,1.5,6.5,1.648671
-14.5,1.5,7,1.986459
-14.5,1.5,7.5,1.957202
-14.5,1.5,8,2.876616
-14.5,1.5,8.5,1.919624
-14.5,1.5,9,3.290914
-14.5,1.5,9.5,2.071432
-14.5,1.5,10,2.857011
-14.5,1.5,10.5,2.478875
-14.5,1.5,11,2.619032
-14.5,1.5,11.5,2.110353
-14.5,1.5,12,4.183804
-14.5,1.5,12.5,2.404921
-14.5,1.5,13,2.419491
-14.5,1.5,13.5,2.939209
-14.5,1.5,14,2.431064
-14.5,1.5,14.5,3.620946
-14.5,1.5,15,2.661458
-14.5,1.75,5,2.547639
-14.5,1.75,5.5,1.800414
-14.5,1.75,6,1.479234
-14.5,1.75,6.5,2.203098
-14.5,1.75,7,1.909616
-14.5,1.75,7.5,2.167571
-14.5,1.75,8,1.706653
-14.5,1.75,8.5,2.245995
-14.5,1.75,9,2.966183
-14.5,1.75,9.5,2.286722
-14.5,1.75,10,2.818037
-14.5,1.75,10.5,1.896434
-14.5,1.75,11,2.579842
-14.5,1.75,11.5,2.772613
-14.5,1.75,12,3.593786
-14.5,1.75,12.5,2.972326
-14.5,1.75,13,2.538908
-14.5,1.75,13.5,4.772846
-14.5,1.75,14,2.594062
-14.5,1.75,14.5,2.484979
-14.5,1.75,15,4.006095
-14.5,2,5,1.224077
-14.5,2,5.5,1.879072
-14.5,2,6,2.668347
-14.5,2,6.5,1.692169
-14.5,2,7,1.891678
-14.5,2,7.5,2.34206
-14.5,2,8,2.07743
-14.5,2,8.5,2.124982
-14.5,2,9,2.147191
-14.5,2,9.5,2.355446
-14.5,2,10,2.91576
-14.5,2,10.5,2.422945
-14.5,2,11,2.514816
-14.5,2,11.5,2.202666
-14.5,2,12,2.688637
-14.5,2,12.5,2.494792
-14.5,2,13,2.44839
-14.5,2,13.5,5.292161
-14.5,2,14,3.516018
-14.5,2,14.5,3.059859
-14.5,2,15,2.84767
-14.5,2.25,5,1.863232
-14.5,2.25,5.5,1.328183
-14.5,2.25,6,1.38439
-14.5,2.25,6.5,1.323033
-14.5,2.25,7,1.439782
-14.5,2.25,7.5,2.160045
-14.5,2.25,8,2.688653
-14.5,2.25,8.5,3.0983
-14.5,2.25,9,2.267521
-14.5,2.25,9.5,2.298745
-14.5,2.25,10,2.220211
-14.5,2.25,10.5,2.577797
-14.5,2.25,11,3.310647
-14.5,2.25,11.5,2.21666
-14.5,2.25,12,2.237143
-14.5,2.25,12.5,3.198328
-14.5,2.25,13,2.565716
-14.5,2.25,13.5,2.249722
-14.5,2.25,14,2.834677
-14.5,2.25,14.5,2.467248
-14.5,2.25,15,2.887996
-14.5,2.5,5,1.036476
-14.5,2.5,5.5,1.646125
-14.5,2.5,6,1.139699
-14.5,2.5,6.5,2.021215
-14.5,2.5,7,1.855039
-14.5,2.5,7.5,2.095415
-14.5,2.5,8,1.547118
-14.5,2.5,8.5,2.43013
-14.5,2.5,9,1.772317
-14.5,2.5,9.5,2.126691
-14.5,2.5,10,2.354351
-14.5,2.5,10.5,2.206775
-14.5,2.5,11,2.362674
-14.5,2.5,11.5,2.019528
-14.5,2.5,12,3.355145
-14.5,2.5,12.5,2.66796
-14.5,2.5,13,2.78355
-14.5,2.5,13.5,4.122112
-14.5,2.5,14,2.328317
-14.5,2.5,14.5,2.125429
-14.5,2.5,15,3.149909
-14.5,2.75,5,1.495361
-14.5,2.75,5.5,2.968839
-14.5,2.75,6,1.463046
-14.5,2.75,6.5,1.530385
-14.5,2.75,7,2.140325
-14.5,2.75,7.5,1.62815
-14.5,2.75,8,2.786773
-14.5,2.75,8.5,1.493619
-14.5,2.75,9,1.549319
-14.5,2.75,9.5,2.013276
-14.5,2.75,10,2.002375
-14.5,2.75,10.5,2.428219
-14.5,2.75,11,2.440815
-14.5,2.75,11.5,2.989479
-14.5,2.75,12,3.163143
-14.5,2.75,12.5,2.629317
-14.5,2.75,13,2.111282
-14.5,2.75,13.5,2.29326
-14.5,2.75,14,2.45053
-14.5,2.75,14.5,2.697289
-14.5,2.75,15,2.906023
-14.5,3,5,2.022752
-14.5,3,5.5,1.805876
-14.5,3,6,1.543318
-14.5,3,6.5,2.014673
-14.5,3,7,1.146011
-14.5,3,7.5,1.89621
-14.5,3,8,1.938686
-14.5,3,8.5,1.822661
-14.5,3,9,2.18469
-14.5,3,9.5,3.728882
-14.5,3,10,5.384679
-14.5,3,10.5,3.001565
-14.5,3,11,2.364152
-14.5,3,11.5,2.189536
-14.5,3,12,2.201571
-14.5,3,12.5,2.331407
-14.5,3,13,2.846167
-14.5,3,13.5,2.058491
-14.5,3,14,2.102411
-14.5,3,14.5,2.297944
-14.5,3,15,2.949782
-14.5,3.25,5,1.494051
-14.5,3.25,5.5,1.452439
-14.5,3.25,6,1.000767
-14.5,3.25,6.5,2.044179
-14.5,3.25,7,2.68279
-14.5,3.25,7.5,2.123661
-14.5,3.25,8,1.34723
-14.5,3.25,8.5,1.54081
-14.5,3.25,9,1.857439
-14.5,3.25,9.5,1.967502
-14.5,3.25,10,2.19408
-14.5,3.25,10.5,2.147424
-14.5,3.25,11,5.347064
-14.5,3.25,11.5,3.057348
-14.5,3.25,12,1.804942
-14.5,3.25,12.5,2.168385
-14.5,3.25,13,2.16178
-14.5,3.25,13.5,2.834162
-14.5,3.25,14,2.624336
-14.5,3.25,14.5,2.987463
-14.5,3.25,15,2.700057
-14.5,3.5,5,0.734297
-14.5,3.5,5.5,0.949311
-14.5,3.5,6,1.456133
-14.5,3.5,6.5,1.680527
-14.5,3.5,7,1.82632
-14.5,3.5,7.5,4.128716
-14.5,3.5,8,1.363835
-14.5,3.5,8.5,1.414477
-14.5,3.5,9,1.505964
-14.5,3.5,9.5,2.233021
-14.5,3.5,10,1.569687
-14.5,3.5,10.5,1.701343
-14.5,3.5,11,2.380624
-14.5,3.5,11.5,3.01375
-14.5,3.5,12,4.584637
-14.5,3.5,12.5,2.063369
-14.5,3.5,13,2.618524
-14.5,3.5,13.5,2.511443
-14.5,3.5,14,2.322914
-14.5,3.5,14.5,2.210963
-14.5,3.5,15,2.274088
-14.5,3.75,5,1.159599
-14.5,3.75,5.5,1.275248
-14.5,3.75,6,0.9414
-14.5,3.75,6.5,1.094701
-14.5,3.75,7,0.983399
-14.5,3.75,7.5,2.001083
-14.5,3.75,8,3.286144
-14.5,3.75,8.5,1.920039
-14.5,3.75,9,2.03835
-14.5,3.75,9.5,2.038975
-14.5,3.75,10,2.547941
-14.5,3.75,10.5,2.486601
-14.5,3.75,11,1.874664
-14.5,3.75,11.5,2.435601
-14.5,3.75,12,1.926738
-14.5,3.75,12.5,2.185526
-14.5,3.75,13,2.391305
-14.5,3.75,13.5,2.751667
-14.5,3.75,14,2.215998
-14.5,3.75,14.5,2.222699
-14.5,3.75,15,2.230952
-14.5,4,5,3.824208
-14.5,4,5.5,2.77161
-14.5,4,6,1.039725
-14.5,4,6.5,0.918036
-14.5,4,7,1.729373
-14.5,4,7.5,1.416803
-14.5,4,8,1.809724
-14.5,4,8.5,2.520824
-14.5,4,9,1.715525
-14.5,4,9.5,1.544096
-14.5,4,10,1.717696
-14.5,4,10.5,2.961367
-14.5,4,11,2.504543
-14.5,4,11.5,2.247218
-14.5,4,12,1.768505
-14.5,4,12.5,3.798256
-14.5,4,13,2.036555
-14.5,4,13.5,1.843659
-14.5,4,14,3.618464
-14.5,4,14.5,3.040756
-14.5,4,15,1.971305
-14.5,4.25,5,0.426828
-14.5,4.25,5.5,1.174305
-14.5,4.25,6,1.465881
-14.5,4.25,6.5,2.643072
-14.5,4.25,7,1.334872
-14.5,4.25,7.5,1.125023
-14.5,4.25,8,1.302789
-14.5,4.25,8.5,1.663116
-14.5,4.25,9,3.952489
-14.5,4.25,9.5,5.723423
-14.5,4.25,10,1.978024
-14.5,4.25,10.5,1.818774
-14.5,4.25,11,1.545399
-14.5,4.25,11.5,2.122351
-14.5,4.25,12,2.185778
-14.5,4.25,12.5,3.326627
-14.5,4.25,13,2.419916
-14.5,4.25,13.5,1.832168
-14.5,4.25,14,2.311655
-14.5,4.25,14.5,3.003826
-14.5,4.25,15,1.875115
-14.5,4.5,5,0.453947
-14.5,4.5,5.5,0.836539
-14.5,4.5,6,2.311671
-14.5,4.5,6.5,2.528379
-14.5,4.5,7,2.159008
-14.5,4.5,7.5,1.59951
-14.5,4.5,8,1.936197
-14.5,4.5,8.5,1.734159
-14.5,4.5,9,1.409171
-14.5,4.5,9.5,2.449522
-14.5,4.5,10,2.146528
-14.5,4.5,10.5,3.207937
-14.5,4.5,11,1.823423
-14.5,4.5,11.5,1.615801
-14.5,4.5,12,2.491457
-14.5,4.5,12.5,2.194684
-14.5,4.5,13,3.787899
-14.5,4.5,13.5,1.774488
-14.5,4.5,14,2.404824
-14.5,4.5,14.5,2.4178
-14.5,4.5,15,1.975952
-14.5,4.75,5,1.262129
-14.5,4.75,5.5,0.583839
-14.5,4.75,6,2.267066
-14.5,4.75,6.5,2.887281
-14.5,4.75,7,1.285911
-14.5,4.75,7.5,1.272644
-14.5,4.75,8,2.736778
-14.5,4.75,8.5,1.793467
-14.5,4.75,9,1.338767
-14.5,4.75,9.5,1.135163
-14.5,4.75,10,1.603151
-14.5,4.75,10.5,2.207682
-14.5,4.75,11,3.747026
-14.5,4.75,11.5,2.485102
-14.5,4.75,12,1.69413
-14.5,4.75,12.5,2.20788
-14.5,4.75,13,2.044347
-14.5,4.75,13.5,2.197239
-14.5,4.75,14,1.783064
-14.5,4.75,14.5,2.162144
-14.5,4.75,15,1.925512
-14.5,5,5,0.485601
-14.5,5,5.5,0.514351
-14.5,5,6,1.875869
-14.5,5,6.5,4.251623
-14.5,5,7,1.129311
-14.5,5,7.5,1.615995
-14.5,5,8,0.949154
-14.5,5,8.5,2.035233
-14.5,5,9,2.034711
-14.5,5,9.5,1.339495
-14.5,5,10,2.148795
-14.5,5,10.5,2.239587
-14.5,5,11,1.767872
-14.5,5,11.5,4.300021
-14.5,5,12,2.155768
-14.5,5,12.5,4.260304
-14.5,5,13,2.123856
-14.5,5,13.5,2.518023
-14.5,5,14,2.161458
-14.5,5,14.5,1.695548
-14.5,5,15,4.258677
-14.25,-5,5,2.814022
-14.25,-5,5.5,2.094172
-14.25,-5,6,3.132485
-14.25,-5,6.5,4.22431
-14.25,-5,7,3.138214
-14.25,-5,7.5,2.792445
-14.25,-5,8,2.625693
-14.25,-5,8.5,3.081931
-14.25,-5,9,3.057583
-14.25,-5,9.5,3.603673
-14.25,-5,10,4.869126
-14.25,-5,10.5,3.325254
-14.25,-5,11,3.070976
-14.25,-5,11.5,4.851522
-14.25,-5,12,3.246294
-14.25,-5,12.5,3.070734
-14.25,-5,13,3.226975
-14.25,-5,13.5,3.414707
-14.25,-5,14,3.315143
-14.25,-5,14.5,3.133036
-14.25,-5,15,3.6061
-14.25,-4.75,5,2.032382
-14.25,-4.75,5.5,5.293902
-14.25,-4.75,6,2.148506
-14.25,-4.75,6.5,2.14025
-14.25,-4.75,7,2.262255
-14.25,-4.75,7.5,2.65157
-14.25,-4.75,8,3.620146
-14.25,-4.75,8.5,2.986766
-14.25,-4.75,9,3.310374
-14.25,-4.75,9.5,3.875838
-14.25,-4.75,10,3.125488
-14.25,-4.75,10.5,2.868967
-14.25,-4.75,11,3.169191
-14.25,-4.75,11.5,2.956845
-14.25,-4.75,12,2.948702
-14.25,-4.75,12.5,3.100707
-14.25,-4.75,13,3.099264
-14.25,-4.75,13.5,3.692463
-14.25,-4.75,14,3.179482
-14.25,-4.75,14.5,3.181769
-14.25,-4.75,15,3.538373
-14.25,-4.5,5,3.758907
-14.25,-4.5,5.5,2.774384
-14.25,-4.5,6,3.28759
-14.25,-4.5,6.5,2.975111
-14.25,-4.5,7,2.585156
-14.25,-4.5,7.5,2.837076
-14.25,-4.5,8,6.108745
-14.25,-4.5,8.5,2.880354
-14.25,-4.5,9,2.796525
-14.25,-4.5,9.5,3.111205
-14.25,-4.5,10,3.240981
-14.25,-4.5,10.5,2.748232
-14.25,-4.5,11,3.334776
-14.25,-4.5,11.5,3.453387
-14.25,-4.5,12,3.282043
-14.25,-4.5,12.5,4.164499
-14.25,-4.5,13,2.988562
-14.25,-4.5,13.5,3.682825
-14.25,-4.5,14,3.163465
-14.25,-4.5,14.5,6.953736
-14.25,-4.5,15,3.165434
-14.25,-4.25,5,2.624855
-14.25,-4.25,5.5,2.187759
-14.25,-4.25,6,2.006162
-14.25,-4.25,6.5,2.632916
-14.25,-4.25,7,2.360028
-14.25,-4.25,7.5,2.358257
-14.25,-4.25,8,2.432413
-14.25,-4.25,8.5,2.836575
-14.25,-4.25,9,3.589325
-14.25,-4.25,9.5,2.607394
-14.25,-4.25,10,3.174073
-14.25,-4.25,10.5,3.257735
-14.25,-4.25,11,4.723794
-14.25,-4.25,11.5,3.783439
-14.25,-4.25,12,4.268677
-14.25,-4.25,12.5,3.42509
-14.25,-4.25,13,3.223574
-14.25,-4.25,13.5,3.549111
-14.25,-4.25,14,6.449677
-14.25,-4.25,14.5,3.411577
-14.25,-4.25,15,3.743169
-14.25,-4,5,1.913382
-14.25,-4,5.5,2.518425
-14.25,-4,6,3.630135
-14.25,-4,6.5,2.595593
-14.25,-4,7,2.973916
-14.25,-4,7.5,3.587368
-14.25,-4,8,3.117519
-14.25,-4,8.5,2.783767
-14.25,-4,9,2.959668
-14.25,-4,9.5,3.211109
-14.25,-4,10,2.504821
-14.25,-4,10.5,2.68825
-14.25,-4,11,3.43961
-14.25,-4,11.5,2.80772
-14.25,-4,12,3.202372
-14.25,-4,12.5,2.918591
-14.25,-4,13,3.13959
-14.25,-4,13.5,5.438551
-14.25,-4,14,3.352877
-14.25,-4,14.5,3.057667
-14.25,-4,15,3.723361
-14.25,-3.75,5,2.405614
-14.25,-3.75,5.5,2.600353
-14.25,-3.75,6,4.05064
-14.25,-3.75,6.5,2.553522
-14.25,-3.75,7,2.375994
-14.25,-3.75,7.5,2.538232
-14.25,-3.75,8,2.512718
-14.25,-3.75,8.5,2.719342
-14.25,-3.75,9,2.738836
-14.25,-3.75,9.5,2.852736
-14.25,-3.75,10,3.245662
-14.25,-3.75,10.5,2.964399
-14.25,-3.75,11,3.244081
-14.25,-3.75,11.5,2.727947
-14.25,-3.75,12,3.408947
-14.25,-3.75,12.5,3.656159
-14.25,-3.75,13,6.040377
-14.25,-3.75,13.5,2.937752
-14.25,-3.75,14,3.000098
-14.25,-3.75,14.5,3.657732
-14.25,-3.75,15,3.408787
-14.25,-3.5,5,5.259745
-14.25,-3.5,5.5,2.559684
-14.25,-3.5,6,2.160206
-14.25,-3.5,6.5,2.038371
-14.25,-3.5,7,3.183083
-14.25,-3.5,7.5,2.746967
-14.25,-3.5,8,3.056591
-14.25,-3.5,8.5,2.988569
-14.25,-3.5,9,2.885421
-14.25,-3.5,9.5,2.946893
-14.25,-3.5,10,3.280279
-14.25,-3.5,10.5,3.037035
-14.25,-3.5,11,2.707544
-14.25,-3.5,11.5,2.965748
-14.25,-3.5,12,2.760815
-14.25,-3.5,12.5,5.622402
-14.25,-3.5,13,3.10367
-14.25,-3.5,13.5,3.377199
-14.25,-3.5,14,3.853099
-14.25,-3.5,14.5,3.34584
-14.25,-3.5,15,3.806885
-14.25,-3.25,5,1.972695
-14.25,-3.25,5.5,2.631873
-14.25,-3.25,6,1.865952
-14.25,-3.25,6.5,2.795694
-14.25,-3.25,7,4.337825
-14.25,-3.25,7.5,3.86471
-14.25,-3.25,8,2.263226
-14.25,-3.25,8.5,3.10596
-14.25,-3.25,9,2.769208
-14.25,-3.25,9.5,3.286237
-14.25,-3.25,10,3.320875
-14.25,-3.25,10.5,3.070793
-14.25,-3.25,11,2.71945
-14.25,-3.25,11.5,3.859928
-14.25,-3.25,12,4.363245
-14.25,-3.25,12.5,3.247011
-14.25,-3.25,13,3.079139
-14.25,-3.25,13.5,3.793706
-14.25,-3.25,14,3.895159
-14.25,-3.25,14.5,3.485013
-14.25,-3.25,15,3.012025
-14.25,-3,5,2.453922
-14.25,-3,5.5,2.078198
-14.25,-3,6,2.211636
-14.25,-3,6.5,2.511098
-14.25,-3,7,2.412656
-14.25,-3,7.5,3.786531
-14.25,-3,8,2.788036
-14.25,-3,8.5,2.90512
-14.25,-3,9,2.649552
-14.25,-3,9.5,3.137535
-14.25,-3,10,2.71752
-14.25,-3,10.5,3.655568
-14.25,-3,11,6.41328
-14.25,-3,11.5,3.620398
-14.25,-3,12,3.289476
-14.25,-3,12.5,2.819473
-14.25,-3,13,3.813438
-14.25,-3,13.5,4.508228
-14.25,-3,14,2.952234
-14.25,-3,14.5,3.142124
-14.25,-3,15,3.493142
-14.25,-2.75,5,2.103144
-14.25,-2.75,5.5,2.179558
-14.25,-2.75,6,2.206465
-14.25,-2.75,6.5,2.654193
-14.25,-2.75,7,3.145391
-14.25,-2.75,7.5,2.169208
-14.25,-2.75,8,2.333512
-14.25,-2.75,8.5,2.884027
-14.25,-2.75,9,2.993521
-14.25,-2.75,9.5,2.779323
-14.25,-2.75,10,3.004892
-14.25,-2.75,10.5,4.374106
-14.25,-2.75,11,3.51642
-14.25,-2.75,11.5,3.205145
-14.25,-2.75,12,2.849379
-14.25,-2.75,12.5,2.984495
-14.25,-2.75,13,5.202237
-14.25,-2.75,13.5,3.521115
-14.25,-2.75,14,3.033216
-14.25,-2.75,14.5,3.60461
-14.25,-2.75,15,4.29544
-14.25,-2.5,5,2.592327
-14.25,-2.5,5.5,1.867631
-14.25,-2.5,6,3.186645
-14.25,-2.5,6.5,2.75389
-14.25,-2.5,7,2.692581
-14.25,-2.5,7.5,3.948514
-14.25,-2.5,8,2.203012
-14.25,-2.5,8.5,2.745064
-14.25,-2.5,9,2.316477
-14.25,-2.5,9.5,2.602314
-14.25,-2.5,10,3.46612
-14.25,-2.5,10.5,3.126652
-14.25,-2.5,11,2.670672
-14.25,-2.5,11.5,3.166609
-14.25,-2.5,12,2.951948
-14.25,-2.5,12.5,5.481308
-14.25,-2.5,13,3.609983
-14.25,-2.5,13.5,2.856827
-14.25,-2.5,14,4.156738
-14.25,-2.5,14.5,3.631909
-14.25,-2.5,15,3.10741
-14.25,-2.25,5,2.830262
-14.25,-2.25,5.5,2.408772
-14.25,-2.25,6,2.802937
-14.25,-2.25,6.5,2.381788
-14.25,-2.25,7,2.55801
-14.25,-2.25,7.5,2.720468
-14.25,-2.25,8,2.551323
-14.25,-2.25,8.5,2.231606
-14.25,-2.25,9,4.459875
-14.25,-2.25,9.5,3.638389
-14.25,-2.25,10,2.71647
-14.25,-2.25,10.5,3.48877
-14.25,-2.25,11,2.807971
-14.25,-2.25,11.5,3.016276
-14.25,-2.25,12,3.24302
-14.25,-2.25,12.5,2.912407
-14.25,-2.25,13,2.998539
-14.25,-2.25,13.5,3.351966
-14.25,-2.25,14,3.684077
-14.25,-2.25,14.5,3.130283
-14.25,-2.25,15,3.441321
-14.25,-2,5,2.394478
-14.25,-2,5.5,2.326376
-14.25,-2,6,3.382504
-14.25,-2,6.5,1.86441
-14.25,-2,7,2.577374
-14.25,-2,7.5,2.241401
-14.25,-2,8,2.212619
-14.25,-2,8.5,3.15219
-14.25,-2,9,3.667459
-14.25,-2,9.5,2.577896
-14.25,-2,10,2.888143
-14.25,-2,10.5,2.81766
-14.25,-2,11,2.561595
-14.25,-2,11.5,3.332482
-14.25,-2,12,2.73998
-14.25,-2,12.5,2.712991
-14.25,-2,13,3.290669
-14.25,-2,13.5,3.487609
-14.25,-2,14,2.92327
-14.25,-2,14.5,2.84432
-14.25,-2,15,3.281282
-14.25,-1.75,5,2.580866
-14.25,-1.75,5.5,1.845578
-14.25,-1.75,6,2.354858
-14.25,-1.75,6.5,2.265808
-14.25,-1.75,7,2.201257
-14.25,-1.75,7.5,2.47977
-14.25,-1.75,8,3.374987
-14.25,-1.75,8.5,2.690971
-14.25,-1.75,9,3.352453
-14.25,-1.75,9.5,2.40837
-14.25,-1.75,10,2.735588
-14.25,-1.75,10.5,2.816714
-14.25,-1.75,11,4.973123
-14.25,-1.75,11.5,3.04167
-14.25,-1.75,12,2.659165
-14.25,-1.75,12.5,2.610598
-14.25,-1.75,13,3.497937
-14.25,-1.75,13.5,2.716454
-14.25,-1.75,14,3.399381
-14.25,-1.75,14.5,2.954121
-14.25,-1.75,15,3.030724
-14.25,-1.5,5,1.547202
-14.25,-1.5,5.5,2.193165
-14.25,-1.5,6,2.161713
-14.25,-1.5,6.5,1.894028
-14.25,-1.5,7,2.162186
-14.25,-1.5,7.5,3.656101
-14.25,-1.5,8,2.698559
-14.25,-1.5,8.5,2.096665
-14.25,-1.5,9,2.533696
-14.25,-1.5,9.5,2.496036
-14.25,-1.5,10,2.456468
-14.25,-1.5,10.5,4.056169
-14.25,-1.5,11,3.399015
-14.25,-1.5,11.5,5.160095
-14.25,-1.5,12,2.831476
-14.25,-1.5,12.5,5.098207
-14.25,-1.5,13,2.790994
-14.25,-1.5,13.5,2.949861
-14.25,-1.5,14,2.764972
-14.25,-1.5,14.5,4.406699
-14.25,-1.5,15,3.765202
-14.25,-1.25,5,1.924854
-14.25,-1.25,5.5,2.281945
-14.25,-1.25,6,1.798947
-14.25,-1.25,6.5,3.126238
-14.25,-1.25,7,2.896584
-14.25,-1.25,7.5,2.080012
-14.25,-1.25,8,2.002954
-14.25,-1.25,8.5,2.081825
-14.25,-1.25,9,2.266414
-14.25,-1.25,9.5,2.540601
-14.25,-1.25,10,5.536844
-14.25,-1.25,10.5,2.565375
-14.25,-1.25,11,2.429475
-14.25,-1.25,11.5,2.483977
-14.25,-1.25,12,3.947526
-14.25,-1.25,12.5,2.6168
-14.25,-1.25,13,3.73888
-14.25,-1.25,13.5,3.054357
-14.25,-1.25,14,4.457926
-14.25,-1.25,14.5,3.213836
-14.25,-1.25,15,2.983139
-14.25,-1,5,1.434548
-14.25,-1,5.5,2.17076
-14.25,-1,6,2.548676
